"sender","recipient","interactiontime"
"CB","ss","2014-05-26 15:06:49"
"CB","JC","2014-05-18 14:15:29"
"CB","AA","2014-06-07 19:28:17"
"CB","DC","2014-05-04 09:09:45"
"CB","AA","2014-05-08 06:27:34"
"CB","AA","2014-05-26 18:28:18"
"CB","HF","2014-05-19 12:08:03"
"CB","T","2014-04-03 05:49:31"
"CB","AA","2014-06-01 17:50:00"
"CB","AA","2014-05-21 13:31:13"
"CB","AA","2014-06-08 21:26:10"
"CB","DC","2014-06-07 18:49:21"
"CB","AA","2014-05-27 07:17:06"
"CB","HF","2014-05-20 18:17:19"
"CB","JC","2014-05-31 08:51:34"
"CB","AA","2014-06-02 14:19:12"
"CB","AA","2014-05-22 08:24:13"
"CB","AA","2014-05-27 16:03:30"
"CB","E","2014-05-26 11:12:14"
"CB","DC","2014-05-26 09:07:43"
"CB","ss","2014-05-14 13:52:47"
"CB","AA","2014-05-16 06:50:39"
"CB","HF","2014-04-24 09:26:30"
"CB","E","2014-03-23 06:24:22"
"CB","DC","2014-05-10 07:19:54"
"CB","E","2014-03-25 18:49:09"
"CB","JC","2014-03-15 07:30:04"
"CB","AA","2014-05-28 10:21:02"
"CB","E","2014-05-29 19:54:00"
"CB","AA","2014-05-16 14:50:07"
"CB","JC","2014-05-14 13:52:14"
"CB","AA","2014-06-03 19:14:15"
"CB","HF","2014-05-03 09:58:32"
"CB","ss","2014-05-15 15:40:05"
"CB","HF","2014-05-06 15:04:34"
"CB","E","2014-06-02 14:18:39"
"CB","T","2014-05-05 11:51:07"
"CB","HF","2014-05-23 18:11:03"
"CB","JC","2014-05-26 18:28:03"
"CB","AA","2014-05-17 21:16:52"
"CB","DC","2014-05-30 19:46:41"
"CB","ss","2014-04-23 15:34:06"
"CB","JC","2014-04-18 19:19:00"
"CB","ss","2014-06-02 08:05:23"
"CB","JC","2014-05-09 20:55:39"
"CB","JC","2014-05-15 10:50:44"
"CB","AA","2014-05-11 08:56:26"
"CB","JC","2014-03-23 08:01:03"
"CB","ss","2014-03-11 11:07:04"
"CB","HF","2014-05-10 17:00:39"
"CB","JC","2014-05-22 08:24:26"
"CB","JC","2014-06-08 17:27:11"
"CB","T","2014-05-07 18:15:40"
"CB","AA","2014-06-04 16:20:53"
"CB","HF","2014-06-02 14:12:13"
"CB","AA","2014-05-12 07:26:52"
"CB","JC","2014-05-28 08:07:04"
"CB","JC","2014-05-10 11:00:21"
"CB","ss","2014-05-06 15:12:58"
"CB","DC","2014-05-18 08:04:07"
"CB","HF","2014-06-03 07:31:55"
"CB","JC","2014-05-10 14:00:44"
"CB","DC","2014-06-09 07:10:26"
"CB","AA","2014-04-17 21:01:38"
"CB","AA","2014-06-05 07:40:05"
"CB","HF","2014-05-25 13:28:14"
"CB","ss","2014-03-19 20:58:19"
"CB","AA","2014-05-25 08:04:50"
"CB","JC","2014-05-17 06:15:31"
"CB","JC","2014-05-24 08:45:19"
"CB","AA","2014-05-30 20:30:21"
"CB","HF","2014-05-15 10:50:50"
"CB","ss","2014-05-20 06:26:42"
"CB","HF","2014-05-26 11:12:14"
"CB","DC","2014-05-22 17:39:46"
"CB","ss","2014-05-20 18:17:12"
"CB","AA","2014-04-21 09:33:02"
"CB","HF","2014-06-05 11:08:44"
"CB","HF","2014-03-30 09:01:29"
"CB","E","2014-02-26 18:22:39"
"CB","ss","2014-03-28 19:32:38"
"CB","AA","2014-05-19 12:09:00"
"CB","ss","2014-05-09 15:29:58"
"CB","AA","2014-05-19 18:07:47"
"CB","E","2014-04-18 08:03:49"
"CB","JC","2014-05-11 12:18:32"
"CB","HF","2014-05-27 07:17:30"
"CB","AA","2014-05-26 09:07:18"
"CB","HF","2014-05-17 10:08:42"
"CB","AA","2014-05-14 13:53:19"
"CB","ss","2014-04-02 07:24:33"
"CB","AA","2014-05-20 06:54:08"
"CB","JC","2014-05-04 13:48:26"
"CB","DC","2014-04-30 18:17:15"
"CB","AA","2014-03-29 14:26:16"
"CB","T","2014-05-17 21:17:34"
"CB","AA","2014-05-07 18:15:40"
"CB","HF","2014-06-06 14:55:18"
"CB","ss","2014-05-12 14:40:46"
"CB","JC","2014-05-30 19:45:09"
"CB","AA","2014-06-01 07:55:20"
"CB","JC","2014-05-06 07:17:41"
"CB","DC","2014-06-06 07:07:27"
"CB","DC","2014-05-04 07:22:03"
"CB","E","2014-05-15 10:50:42"
"CB","ss","2014-05-13 05:49:15"
"CB","DC","2014-05-24 21:23:30"
"CB","ss","2014-05-27 07:17:27"
"CB","AA","2014-05-21 06:41:41"
"CB","AA","2014-03-07 09:38:41"
"CB","AA","2014-06-08 11:08:19"
"CB","HF","2014-05-19 18:08:46"
"CB","AA","2014-05-09 07:11:53"
"CB","JC","2014-06-07 06:31:59"
"CB","AA","2014-05-27 07:17:27"
"CB","HF","2014-05-20 06:54:08"
"CB","ss","2014-05-28 08:07:00"
"CB","JC","2014-05-07 16:02:44"
"CB","JC","2014-05-31 13:00:09"
"CB","AA","2014-06-02 19:33:58"
"CB","HF","2014-06-08 16:03:10"
"CB","AA","2014-05-27 17:05:58"
"CB","E","2014-03-19 10:23:23"
"CB","AA","2014-05-09 13:47:25"
"CB","JC","2014-05-26 09:06:00"
"CB","T","2014-05-26 09:07:43"
"CB","JC","2014-03-13 20:16:13"
"CB","AA","2014-06-03 07:32:19"
"CB","JC","2014-06-07 18:49:01"
"CB","HF","2014-06-09 11:33:21"
"CB","JC","2014-05-19 12:10:19"
"CB","E","2014-06-08 12:02:06"
"CB","T","2014-05-02 13:19:02"
"CB","AA","2014-05-23 08:19:08"
"CB","E","2014-06-09 07:09:00"
"CB","DC","2014-05-11 08:56:13"
"CB","E","2014-03-28 19:32:38"
"CB","JC","2014-05-08 20:39:08"
"CB","T","2014-05-04 14:24:48"
"CB","AA","2014-05-23 16:12:58"
"CB","JC","2014-05-09 06:22:18"
"CB","JC","2014-05-20 06:54:08"
"CB","ss","2014-05-16 06:50:57"
"CB","AA","2014-04-12 07:38:07"
"CB","AA","2014-05-10 20:34:18"
"CB","JC","2014-06-01 10:27:55"
"CB","HF","2014-06-01 12:09:59"
"CB","AA","2014-05-17 21:55:07"
"CB","JC","2014-03-22 09:11:15"
"CB","JC","2014-05-27 07:17:20"
"CB","JC","2014-04-18 21:53:09"
"CB","AA","2014-05-24 08:45:06"
"CB","JC","2014-05-21 20:52:07"
"CB","JC","2014-03-23 06:24:22"
"CB","JC","2014-06-01 17:49:40"
"CB","ss","2014-05-03 19:05:58"
"CB","AA","2014-05-29 19:54:00"
"CB","DC","2014-06-07 20:47:18"
"CB","JC","2014-03-24 10:00:01"
"CB","JC","2014-06-08 19:28:18"
"CB","AA","2014-05-30 08:20:48"
"CB","AA","2014-05-12 12:03:58"
"CB","JC","2014-05-22 20:30:37"
"CB","ss","2014-05-06 18:05:30"
"CB","DC","2014-03-13 20:16:55"
"CB","AA","2014-05-18 08:04:03"
"CB","AA","2014-05-24 21:24:33"
"CB","JC","2014-05-10 17:00:39"
"CB","JC","2014-05-23 20:07:53"
"CB","AA","2014-05-30 17:25:30"
"CB","JC","2014-05-28 21:44:47"
"CB","AA","2014-04-18 18:59:19"
"CB","JC","2014-06-02 19:33:40"
"CB","HF","2014-06-04 07:26:29"
"CB","DC","2014-06-01 07:55:32"
"CB","AA","2014-05-25 07:15:19"
"CB","JC","2014-05-10 19:36:17"
"CB","AA","2014-05-18 20:49:47"
"CB","JC","2014-05-24 08:44:24"
"CB","ss","2014-05-07 16:02:44"
"CB","JC","2014-03-29 14:25:51"
"CB","HF","2014-03-27 14:15:22"
"CB","JC","2014-05-17 10:08:54"
"CB","JC","2014-06-03 07:32:05"
"CB","JC","2014-03-29 21:32:29"
"CB","DC","2014-05-19 12:09:00"
"CB","JC","2014-04-25 10:46:42"
"CB","JC","2014-05-24 10:53:46"
"CB","AA","2014-03-22 21:14:42"
"CB","HF","2014-05-26 09:06:56"
"CB","ss","2014-03-25 17:36:43"
"CB","E","2014-04-15 11:31:58"
"CB","AA","2014-05-31 13:00:03"
"CB","ss","2014-03-27 14:15:57"
"CB","AA","2014-02-27 07:51:22"
"CB","T","2014-05-16 06:50:39"
"CB","JC","2014-05-30 08:20:39"
"CB","JC","2014-05-02 13:18:41"
"CB","AA","2014-04-22 08:16:37"
"CB","DC","2014-06-04 07:26:29"
"CB","HF","2014-04-02 07:24:33"
"CB","JC","2014-05-03 10:31:33"
"CB","JC","2014-05-17 21:16:52"
"CB","JC","2014-06-04 07:26:29"
"CB","HF","2014-05-16 14:49:46"
"CB","E","2014-04-17 21:01:38"
"CB","E","2014-04-18 19:18:50"
"CB","JC","2014-05-04 06:59:49"
"CB","AA","2014-05-07 08:42:51"
"CB","AA","2014-06-06 14:55:18"
"CB","AA","2014-05-26 11:52:20"
"CB","ss","2014-05-23 08:19:02"
"CB","JC","2014-05-04 09:09:45"
"CB","HF","2014-06-06 07:07:27"
"CB","JC","2014-05-25 08:04:50"
"CB","JC","2014-05-05 12:56:59"
"CB","E","2014-04-23 08:39:49"
"CB","ss","2014-05-12 07:28:05"
"CB","JC","2014-05-30 19:46:41"
"CB","AA","2014-06-01 10:27:44"
"CB","AA","2014-05-08 06:26:43"
"CB","AA","2014-05-26 18:28:03"
"CB","HF","2014-05-19 12:07:45"
"CB","JC","2014-05-12 07:27:31"
"CB","JC","2014-05-30 20:30:21"
"CB","AA","2014-05-08 09:06:01"
"CB","HF","2014-06-07 18:49:21"
"CB","JC","2014-05-12 12:03:58"
"CB","ss","2014-05-27 17:06:18"
"CB","AA","2014-05-21 13:31:06"
"CB","AA","2014-05-08 20:39:45"
"CB","JC","2014-06-06 20:11:20"
"CB","DC","2014-06-07 18:49:10"
"CB","AA","2014-05-27 07:16:55"
"CB","JC","2014-05-18 20:49:47"
"CB","JC","2014-05-31 08:51:28"
"CB","AA","2014-06-02 14:12:13"
"CB","AA","2014-05-22 08:23:56"
"CB","AA","2014-06-09 11:33:21"
"CB","JC","2014-04-12 07:38:07"
"CB","DC","2014-05-26 09:07:22"
"CB","AA","2014-03-10 08:09:25"
"CB","ss","2014-05-14 13:52:36"
"CB","JC","2014-05-26 09:07:43"
"CB","JC","2014-05-31 20:30:47"
"CB","JC","2014-04-13 10:44:47"
"CB","HF","2014-05-31 10:21:45"
"CB","JC","2014-06-07 19:28:17"
"CB","AA","2014-05-28 08:18:10"
"CB","AA","2014-05-16 14:49:59"
"CB","JC","2014-05-14 13:51:44"
"CB","AA","2014-06-03 19:13:18"
"CB","ss","2014-04-17 21:03:23"
"CB","AA","2014-05-10 08:27:16"
"CB","AA","2014-05-28 13:55:19"
"CB","HF","2014-05-06 08:52:49"
"CB","E","2014-03-27 18:01:17"
"CB","ss","2014-04-18 19:19:14"
"CB","AA","2014-05-17 06:15:41"
"CB","E","2014-06-02 14:17:55"
"CB","HF","2014-03-11 11:07:04"
"CB","JC","2014-05-20 08:11:00"
"CB","JC","2014-03-19 20:57:12"
"CB","JC","2014-05-26 18:27:38"
"CB","AA","2014-05-17 21:16:28"
"CB","JC","2014-04-17 21:03:23"
"CB","DC","2014-05-30 19:45:30"
"CB","JC","2014-06-08 09:53:09"
"CB","AA","2014-03-14 07:42:54"
"CB","T","2014-05-06 18:05:30"
"CB","JC","2014-04-18 18:59:19"
"CB","E","2014-03-31 14:55:03"
"CB","ss","2014-04-25 15:22:37"
"CB","AA","2014-05-11 08:56:13"
"CB","JC","2014-05-22 08:23:56"
"CB","JC","2014-06-08 16:35:32"
"CB","AA","2014-05-29 20:43:41"
"CB","T","2014-05-07 18:08:33"
"CB","JC","2014-03-24 21:29:44"
"CB","JC","2014-05-28 08:06:58"
"CB","JC","2014-06-02 09:29:14"
"CB","ss","2014-05-06 15:04:34"
"CB","AA","2014-06-04 20:23:24"
"CB","HF","2014-06-03 07:29:13"
"CB","AA","2014-03-19 10:23:23"
"CB","HF","2014-03-22 09:11:15"
"CB","AA","2014-06-05 07:40:02"
"CB","AA","2014-05-13 05:48:36"
"CB","JC","2014-04-22 08:15:59"
"CB","HF","2014-05-14 13:52:36"
"CB","JC","2014-05-10 20:34:18"
"CB","JC","2014-05-17 06:15:06"
"CB","JC","2014-05-24 08:45:06"
"CB","AA","2014-03-21 13:23:25"
"CB","T","2014-05-14 13:52:14"
"CB","JC","2014-04-24 09:26:30"
"CB","HF","2014-05-15 10:50:42"
"CB","AA","2014-03-22 09:11:15"
"CB","E","2014-04-14 17:41:44"
"CB","DC","2014-05-22 17:02:33"
"CB","E","2014-02-25 10:34:53"
"CB","JC","2014-05-24 12:55:09"
"CB","AA","2014-05-19 12:08:30"
"CB","JC","2014-05-11 08:55:03"
"CB","JC","2014-05-03 19:06:35"
"CB","HF","2014-05-27 07:17:24"
"CB","ss","2014-06-09 07:10:38"
"CB","AA","2014-05-26 09:07:06"
"CB","AA","2014-05-14 13:52:47"
"CB","DC","2014-05-24 08:45:13"
"CB","AA","2014-03-03 15:45:22"
"CB","JC","2014-05-24 21:24:33"
"CB","JC","2014-05-04 12:25:15"
"CB","AA","2014-05-20 08:11:00"
"CB","ss","2014-04-03 05:49:31"
"CB","JC","2014-05-05 18:10:59"
"CB","AA","2014-05-07 18:07:41"
"CB","DC","2014-05-03 06:05:04"
"CB","AA","2014-05-20 18:17:56"
"CB","JC","2014-05-06 07:16:59"
"CB","HF","2014-06-07 11:30:24"
"CB","DC","2014-06-06 07:06:41"
"CB","ss","2014-05-26 18:28:03"
"CB","ss","2014-05-13 05:47:43"
"CB","AA","2014-05-21 06:41:37"
"CB","JC","2014-06-05 20:21:15"
"CB","DC","2014-06-06 15:32:00"
"CB","HF","2014-02-26 06:15:35"
"CB","AA","2014-03-31 14:55:03"
"CB","JC","2014-05-12 14:39:48"
"CB","AA","2014-06-02 10:12:45"
"CB","DC","2014-06-07 19:28:29"
"CB","AA","2014-05-27 07:17:20"
"CB","AA","2014-05-15 10:50:50"
"CB","AA","2014-06-09 10:54:16"
"CB","AA","2014-06-02 19:33:45"
"CB","ss","2014-05-28 15:03:15"
"CB","ss","2014-04-13 16:16:34"
"CB","AA","2014-05-27 16:57:25"
"CB","E","2014-03-19 09:03:17"
"CB","E","2014-05-28 18:48:07"
"CB","E","2014-03-23 06:25:06"
"CB","JC","2014-06-07 17:14:49"
"CB","HF","2014-06-09 10:54:16"
"CB","JC","2014-05-19 12:08:16"
"CB","AA","2014-05-16 18:07:21"
"CB","AA","2014-05-23 08:19:02"
"CB","ss","2014-04-18 08:03:49"
"CB","AA","2014-05-10 11:00:21"
"CB","JC","2014-06-07 20:47:18"
"CB","E","2014-06-02 08:05:14"
"CB","AA","2014-05-23 15:47:27"
"CB","JC","2014-05-09 06:22:01"
"CB","JC","2014-05-20 06:26:42"
"CB","AA","2014-05-28 21:44:54"
"CB","T","2014-05-05 12:56:59"
"CB","HF","2014-06-01 07:55:32"
"CB","ss","2014-05-31 08:51:28"
"CB","AA","2014-05-10 20:33:44"
"CB","JC","2014-04-18 08:04:31"
"CB","DC","2014-03-10 19:37:38"
"CB","E","2014-06-06 20:11:20"
"CB","JC","2014-05-27 07:17:08"
"CB","JC","2014-04-18 21:03:48"
"CB","AA","2014-06-04 07:28:12"
"CB","AA","2014-05-24 08:45:00"
"CB","ss","2014-03-10 19:37:38"
"CB","E","2014-04-02 12:44:56"
"CB","AA","2014-05-29 19:53:47"
"CB","JC","2014-05-27 20:54:30"
"CB","ss","2014-05-04 07:22:23"
"CB","JC","2014-04-20 03:20:34"
"CB","HF","2014-06-02 14:18:48"
"CB","AA","2014-05-12 07:28:05"
"CB","JC","2014-03-25 18:49:09"
"CB","JC","2014-03-26 20:40:55"
"CB","DC","2014-03-13 20:15:59"
"CB","HF","2014-05-24 21:24:33"
"CB","JC","2014-05-16 14:50:07"
"CB","AA","2014-06-05 07:40:26"
"CB","AA","2014-05-24 21:23:53"
"CB","JC","2014-05-10 16:35:17"
"CB","JC","2014-05-23 19:19:42"
"CB","AA","2014-03-20 15:47:42"
"CB","JC","2014-04-21 20:22:31"
"CB","JC","2014-06-02 19:32:20"
"CB","DC","2014-06-01 07:55:20"
"CB","AA","2014-05-25 07:15:17"
"CB","JC","2014-04-22 10:30:41"
"CB","AA","2014-05-30 20:11:34"
"CB","JC","2014-06-03 07:29:13"
"CB","AA","2014-06-05 20:21:25"
"CB","AA","2014-02-26 05:41:11"
"CB","AA","2014-05-25 13:28:14"
"CB","JC","2014-04-27 14:10:26"
"CB","ss","2014-03-25 08:06:10"
"CB","HF","2014-05-15 15:40:05"
"CB","JC","2014-05-29 19:54:17"
"CB","JC","2014-04-29 21:15:51"
"CB","HF","2014-06-05 11:17:23"
"CB","ss","2014-06-06 20:11:42"
"CB","AA","2014-03-24 10:00:01"
"CB","JC","2014-05-30 08:20:30"
"CB","ss","2014-05-21 06:42:01"
"CB","JC","2014-05-02 09:18:38"
"CB","JC","2014-05-17 20:08:28"
"CB","ss","2014-06-07 20:47:01"
"CB","AA","2014-06-06 07:08:31"
"CB","AA","2014-06-06 14:55:07"
"CB","AA","2014-05-26 11:51:24"
"CB","E","2014-03-06 07:32:50"
"CB","AA","2014-05-26 12:37:55"
"CB","JC","2014-04-03 05:49:31"
"CB","DC","2014-04-24 09:26:30"
"CB","JC","2014-05-05 08:29:37"
"CB","ss","2014-05-12 07:26:52"
"CB","T","2014-04-02 12:44:06"
"CB","AA","2014-06-01 07:56:19"
"CB","JC","2014-05-06 15:04:34"
"CB","JC","2014-03-09 09:19:38"
"CB","AA","2014-03-06 06:26:07"
"CB","AA","2014-05-26 18:27:38"
"CB","HF","2014-05-19 12:07:38"
"CB","DC","2014-05-24 21:24:33"
"CB","AA","2014-06-08 11:08:48"
"CB","HF","2014-06-07 18:48:57"
"CB","DC","2014-05-06 18:05:43"
"CB","AA","2014-05-21 13:30:46"
"CB","JC","2014-05-07 08:43:16"
"CB","AA","2014-05-08 20:38:40"
"CB","JC","2014-06-06 20:10:56"
"CB","DC","2014-06-07 18:48:57"
"CB","JC","2014-06-07 09:14:52"
"CB","JC","2014-05-31 08:51:13"
"CB","AA","2014-05-22 08:23:47"
"CB","JC","2014-05-07 16:04:38"
"CB","E","2014-05-26 09:07:43"
"CB","AA","2014-04-03 05:49:31"
"CB","ss","2014-05-14 13:51:44"
"CB","HF","2014-04-22 08:15:59"
"CB","JC","2014-05-26 09:07:22"
"CB","HF","2014-03-06 06:26:07"
"CB","HF","2014-05-31 08:51:28"
"CB","AA","2014-05-28 08:07:17"
"CB","AA","2014-06-03 19:12:48"
"CB","ss","2014-04-17 21:02:02"
"CB","AA","2014-05-10 07:20:39"
"CB","AA","2014-05-28 13:54:57"
"CB","AA","2014-05-23 08:20:10"
"CB","ss","2014-04-18 19:18:50"
"CB","T","2014-05-04 09:11:45"
"CB","AA","2014-05-17 06:15:13"
"CB","ss","2014-05-30 19:45:21"
"CB","AA","2014-05-10 15:23:35"
"CB","JC","2014-06-08 08:04:56"
"CB","E","2014-06-02 14:12:13"
"CB","ss","2014-03-04 12:33:03"
"CB","T","2014-05-05 19:29:24"
"CB","HF","2014-05-07 16:04:38"
"CB","AA","2014-03-13 06:48:24"
"CB","JC","2014-04-17 21:02:18"
"CB","DC","2014-05-30 19:45:15"
"CB","JC","2014-06-08 09:52:42"
"CB","ss","2014-06-01 19:34:50"
"CB","JC","2014-05-09 20:12:06"
"CB","JC","2014-05-21 06:42:05"
"CB","DC","2014-05-15 10:50:50"
"CB","ss","2014-04-30 18:16:41"
"CB","AA","2014-05-11 08:54:25"
"CB","JC","2014-06-01 20:45:30"
"CB","JC","2014-05-10 07:20:39"
"CB","JC","2014-05-22 08:23:44"
"CB","T","2014-05-07 18:07:27"
"CB","AA","2014-05-30 08:21:03"
"CB","AA","2014-05-12 14:39:48"
"CB","AA","2014-03-19 09:03:17"
"CB","ss","2014-06-04 07:26:29"
"CB","ss","2014-05-07 08:44:03"
"CB","AA","2014-05-13 05:48:09"
"CB","JC","2014-03-29 07:16:45"
"CB","JC","2014-04-22 08:15:42"
"CB","HF","2014-06-04 09:38:47"
"CB","HF","2014-05-14 13:51:44"
"CB","JC","2014-05-10 20:33:03"
"CB","AA","2014-05-30 19:46:41"
"CB","JC","2014-05-17 06:14:56"
"CB","JC","2014-05-24 08:44:56"
"CB","JC","2014-06-03 07:32:44"
"CB","JC","2014-05-29 09:09:36"
"CB","AA","2014-02-26 11:05:02"
"CB","DC","2014-06-03 07:29:13"
"CB","JC","2014-03-30 06:29:56"
"CB","HF","2014-05-26 09:07:43"
"CB","ss","2014-03-25 18:49:09"
"CB","JC","2014-05-24 12:54:42"
"CB","ss","2014-05-08 15:16:50"
"CB","E","2014-02-26 06:16:29"
"CB","ss","2014-03-27 21:38:01"
"CB","AA","2014-05-19 12:08:03"
"CB","E","2014-02-28 12:45:06"
"CB","JC","2014-05-02 15:53:28"
"CB","ss","2014-03-29 07:16:53"
"CB","DC","2014-06-04 07:28:12"
"CB","ss","2014-06-08 08:04:50"
"CB","JC","2014-05-11 08:54:25"
"CB","HF","2014-05-26 15:11:54"
"CB","JC","2014-06-04 07:28:29"
"CB","E","2014-04-17 21:03:23"
"CB","T","2014-05-17 06:16:19"
"CB","AA","2014-05-26 09:06:56"
"CB","AA","2014-05-14 13:52:36"
"CB","HF","2014-05-27 12:27:41"
"CB","DC","2014-05-24 08:45:00"
"CB","JC","2014-05-04 08:12:41"
"CB","JC","2014-05-24 21:23:21"
"CB","JC","2014-05-04 10:34:38"
"CB","JC","2014-06-04 21:21:26"
"CB","HF","2014-06-06 07:06:31"
"CB","DC","2014-06-05 07:40:59"
"CB","AA","2014-05-20 06:54:22"
"CB","E","2014-03-08 06:53:42"
"CB","AA","2014-03-04 12:32:55"
"CB","HF","2014-05-17 21:17:34"
"CB","T","2014-03-27 18:01:17"
"CB","E","2014-03-09 06:52:18"
"CB","AA","2014-05-07 18:06:45"
"CB","DC","2014-05-03 06:04:54"
"CB","AA","2014-05-20 18:17:43"
"CB","JC","2014-06-05 07:40:26"
"CB","DC","2014-06-06 07:06:26"
"CB","JC","2014-05-25 13:15:10"
"CB","JC","2014-05-18 14:15:51"
"CB","HF","2014-05-19 12:10:19"
"CB","DC","2014-05-06 07:17:53"
"CB","AA","2014-06-01 19:34:50"
"CB","JC","2014-05-25 20:13:13"
"CB","AA","2014-04-02 07:24:46"
"CB","AA","2014-06-02 09:29:14"
"CB","JC","2014-05-07 08:53:27"
"CB","AA","2014-05-09 06:21:58"
"CB","AA","2014-05-27 07:17:14"
"CB","AA","2014-05-15 10:50:42"
"CB","AA","2014-06-09 10:54:07"
"CB","AA","2014-06-02 19:33:40"
"CB","HF","2014-04-21 09:33:02"
"CB","HF","2014-05-30 17:25:30"
"CB","JC","2014-05-07 18:16:11"
"CB","HF","2014-05-30 19:46:41"
"CB","AA","2014-05-09 20:55:39"
"CB","AA","2014-05-16 06:50:57"
"CB","E","2014-03-23 06:24:26"
"CB","HF","2014-06-09 10:54:07"
"CB","DC","2014-05-10 07:20:42"
"CB","T","2014-04-14 08:53:00"
"CB","DC","2014-05-28 21:43:55"
"CB","JC","2014-05-19 12:07:52"
"CB","JC","2014-05-26 12:37:55"
"CB","AA","2014-05-16 15:41:54"
"CB","JC","2014-05-14 13:52:53"
"CB","AA","2014-05-23 08:18:47"
"CB","AA","2014-05-10 09:48:45"
"CB","ss","2014-02-26 06:15:35"
"CB","ss","2014-05-30 17:25:30"
"CB","AA","2014-05-10 14:00:39"
"CB","AA","2014-05-17 10:53:21"
"CB","JC","2014-04-16 11:42:10"
"CB","HF","2014-06-01 07:55:23"
"CB","AA","2014-05-17 21:17:34"
"CB","JC","2014-04-18 08:03:49"
"CB","JC","2014-05-09 13:47:25"
"CB","HF","2014-05-24 09:13:12"
"CB","AA","2014-06-04 07:27:45"
"CB","JC","2014-06-08 11:08:48"
"CB","ss","2014-06-02 19:33:45"
"CB","AA","2014-05-11 13:06:40"
"CB","ss","2014-05-17 21:17:02"
"CB","JC","2014-04-19 17:29:34"
"CB","JC","2014-05-15 22:15:10"
"CB","JC","2014-06-02 08:05:14"
"CB","AA","2014-06-04 17:29:47"
"CB","HF","2014-06-02 14:18:08"
"CB","AA","2014-05-12 07:27:49"
"CB","JC","2014-03-25 08:06:10"
"CB","JC","2014-05-28 08:18:10"
"CB","HF","2014-06-03 07:32:30"
"CB","JC","2014-06-09 07:10:17"
"CB","HF","2014-05-24 21:23:43"
"CB","T","2014-05-09 20:11:54"
"CB","HF","2014-03-22 12:05:18"
"CB","AA","2014-04-17 21:03:10"
"CB","AA","2014-06-05 07:40:13"
"CB","AA","2014-05-24 21:23:26"
"CB","T","2014-02-26 06:16:00"
"CB","JC","2014-03-28 20:42:45"
"CB","DC","2014-06-01 07:55:16"
"CB","JC","2014-05-17 06:16:19"
"CB","AA","2014-02-25 10:34:53"
"CB","AA","2014-06-05 19:56:00"
"CB","HF","2014-03-29 07:16:18"
"CB","JC","2014-04-24 21:03:29"
"CB","AA","2014-03-22 12:05:18"
"CB","HF","2014-06-04 17:28:51"
"CB","DC","2014-05-22 18:57:32"
"CB","JC","2014-05-29 19:53:42"
"CB","HF","2014-06-05 11:09:45"
"CB","E","2014-04-16 11:40:57"
"CB","AA","2014-05-31 20:30:49"
"CB","JC","2014-05-02 09:17:49"
"CB","AA","2014-05-19 12:10:19"
"CB","JC","2014-05-03 09:43:50"
"CB","AA","2014-06-06 07:06:41"
"CB","HF","2014-05-16 14:49:41"
"CB","AA","2014-03-26 10:19:27"
"CB","AA","2014-05-19 18:08:54"
"CB","JC","2014-05-03 20:58:16"
"CB","AA","2014-05-06 11:26:01"
"CB","JC","2014-04-02 07:24:33"
"CB","AA","2014-05-07 07:08:42"
"CB","AA","2014-06-06 14:54:57"
"CB","HF","2014-06-05 19:39:32"
"CB","AA","2014-05-26 09:07:43"
"CB","HF","2014-05-17 10:08:54"
"CB","ss","2014-05-10 20:33:44"
"CB","AA","2014-05-07 08:53:27"
"CB","JC","2014-05-30 18:53:52"
"CB","HF","2014-05-28 15:03:11"
"CB","T","2014-05-17 20:08:28"
"CB","AA","2014-06-06 21:42:24"
"CB","JC","2014-05-11 20:10:05"
"CB","JC","2014-05-18 08:04:05"
"CB","JC","2014-05-30 19:45:30"
"CB","AA","2014-06-01 07:55:30"
"CB","AA","2014-03-30 09:01:29"
"CB","AA","2014-05-26 18:27:24"
"CB","DC","2014-05-24 21:23:53"
"CB","JC","2014-03-10 08:09:25"
"CB","E","2014-05-25 07:27:21"
"CB","AA","2014-04-01 15:34:13"
"CB","AA","2014-05-21 13:30:29"
"CB","JC","2014-05-07 08:42:55"
"CB","T","2014-05-19 12:10:19"
"CB","HF","2014-04-18 19:19:15"
"CB","JC","2014-06-07 07:53:12"
"CB","JC","2014-04-11 19:45:18"
"CB","ss","2014-05-28 13:55:22"
"CB","AA","2014-05-22 08:23:44"
"CB","JC","2014-05-07 16:03:11"
"CB","HF","2014-06-08 11:08:19"
"CB","AA","2014-05-27 12:27:41"
"CB","E","2014-05-26 09:05:46"
"CB","HF","2014-03-03 15:45:22"
"CB","AA","2014-04-02 21:29:20"
"CB","AA","2014-05-27 17:06:31"
"CB","HF","2014-04-22 08:15:42"
"CB","AA","2014-05-09 14:54:27"
"CB","JC","2014-05-26 09:06:56"
"CB","JC","2014-03-13 20:25:19"
"CB","AA","2014-06-03 08:58:23"
"CB","HF","2014-05-31 08:51:10"
"CB","JC","2014-06-07 18:49:29"
"CB","AA","2014-05-28 08:07:04"
"CB","JC","2014-05-26 11:52:20"
"CB","AA","2014-06-03 21:35:37"
"CB","ss","2014-05-30 08:20:53"
"CB","AA","2014-05-23 08:20:03"
"CB","E","2014-03-27 14:15:57"
"CB","T","2014-05-04 09:09:45"
"CB","AA","2014-05-10 15:22:52"
"CB","JC","2014-06-08 08:04:39"
